Rating;Company Name;Salary;Salaries Reported;Location;Employment Status;Job Roles
3.9;North American Corporation;576000;1;New Delhi;Full Time;SDE
3.4;TV18 Home Shopping Network;3500000;1;New Delhi;Full Time;SDE
4.0;Orange;800000;1;New Delhi;Full Time;SDE
4.4;Navyug Infosolutions;180000;1;New Delhi;Intern;SDE
3.8;Ajinomoto;252000;1;New Delhi;Intern;SDE
3.3;Broctagon Fintech Group;1100000;1;New Delhi;Full Time;SDE
4.2;Luminous Power Technologies (P);700000;1;New Delhi;Contractor;SDE
4.0;TCS;600000;1;New Delhi;Full Time;SDE
4.4;LocoNav;1700000;1;New Delhi;Full Time;SDE
4.0;Gather (British Virgin Islands);240000;1;New Delhi;Intern;SDE
5.0;Xcelserv;216000;1;New Delhi;Full Time;SDE
4.3;Prabhat Group;200000;1;New Delhi;Full Time;SDE
3.6;Be A Champion;5100000;1;New Delhi;Full Time;SDE
3.8;Yamaha Motor Solutions India;800000;1;New Delhi;Full Time;SDE
3.7;Gemalto;700000;1;New Delhi;Full Time;SDE
5.0;Pojo Labs;200000;1;New Delhi;Intern;SDE
3.5;Tata Consulting Engineers;588000;1;New Delhi;Full Time;SDE
4.0;Edumeister;300000;1;New Delhi;Intern;SDE
4.0;Addverb Technologies;288000;1;New Delhi;Intern;SDE
3.8;Amazon;100000;83;New Delhi;Full Time;SDE
3.8;Paytm;500000;31;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;300000;30;New Delhi;Full Time;SDE
3.4;OYO;200000;28;New Delhi;Full Time;SDE
3.8;Amazon;100000;25;New Delhi;Full Time;SDE
4.1;Expedia Group;1200000;23;New Delhi;Full Time;SDE
4.1;Expedia Group;1500000;20;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;200000;19;New Delhi;Full Time;SDE
3.4;OYO;900000;17;New Delhi;Full Time;SDE
4.5;Google;1000000;17;New Delhi;Full Time;SDE
4.4;Microsoft;1000000;17;New Delhi;Full Time;SDE
3.6;Innovaccer;900000;15;New Delhi;Full Time;SDE
4.1;Expedia Group;1200000;15;New Delhi;Full Time;SDE
4.0;Zomato;1300000;14;New Delhi;Full Time;SDE
3.8;Amazon;2700000;13;New Delhi;Full Time;SDE
4.3;Snapdeal;500000;13;New Delhi;Full Time;SDE
3.8;Amazon;1700000;13;New Delhi;Full Time;SDE
4.1;Expedia Group;1200000;13;New Delhi;Full Time;SDE
3.8;Amazon;500000;13;New Delhi;Full Time;SDE
3.8;Amazon;1300000;12;New Delhi;Full Time;SDE
4.4;Adobe;1500000;11;New Delhi;Full Time;SDE
3.1;Samsung R&D Institute India - Noida;900000;11;New Delhi;Full Time;SDE
3.8;Cvent;600000;11;New Delhi;Full Time;SDE
3.8;Samsung Electronics;1000000;10;New Delhi;Full Time;SDE
3.4;Newgen Software;400000;10;New Delhi;Full Time;SDE
4.1;Expedia Group;3200000;10;New Delhi;Full Time;SDE
4.0;Info Edge;700000;10;New Delhi;Full Time;SDE
3.9;ABC;100000;10;New Delhi;Full Time;SDE
3.9;Publicis Sapient;700000;10;New Delhi;Full Time;SDE
4.0;Zomato;1400000;9;New Delhi;Full Time;SDE
3.6;Innovaccer;324000;9;New Delhi;Intern;SDE
3.6;Innovaccer;800000;9;New Delhi;Full Time;SDE
4.0;GlobalLogic;500000;9;New Delhi;Full Time;SDE
3.8;PayU;500000;9;New Delhi;Full Time;SDE
4.1;Deutsche Telekom;700000;9;New Delhi;Full Time;SDE
4.1;Expedia Group;500000;9;New Delhi;Full Time;SDE
3.4;OYO;1300000;8;New Delhi;Full Time;SDE
4.3;Josh Technology Group;700000;8;New Delhi;Full Time;SDE
4.0;Info Edge;1000000;8;New Delhi;Full Time;SDE
3.9;Urban Company;1200000;8;New Delhi;Full Time;SDE
4.1;Accenture;600000;8;New Delhi;Full Time;SDE
4.1;Sprinklr;800000;8;New Delhi;Full Time;SDE
3.6;Innovaccer;1200000;8;New Delhi;Full Time;SDE
3.8;Amazon;2200000;8;New Delhi;Full Time;SDE
4.1;Expedia Group;1200000;8;New Delhi;Full Time;SDE
3.9;Publicis Sapient;100000;8;New Delhi;Full Time;SDE
4.0;Devslane;200000;7;New Delhi;Full Time;SDE
3.8;Amazon;600000;7;New Delhi;Intern;SDE
4.2;Bharti Airtel;800000;7;New Delhi;Full Time;SDE
4.1;Capgemini Engineering;700000;7;New Delhi;Full Time;SDE
3.5;SOTI;600000;7;New Delhi;Full Time;SDE
4.1;FreeCharge;100000;7;New Delhi;Full Time;SDE
4.5;Google;100000;7;New Delhi;Full Time;SDE
3.8;Blinkit;1100000;6;New Delhi;Full Time;SDE
3.8;Jabong.com;500000;6;New Delhi;Full Time;SDE
4.1;FreeCharge;900000;6;New Delhi;Full Time;SDE
4.4;Adobe;1100000;6;New Delhi;Full Time;SDE
3.9;ABC;300000;6;New Delhi;Full Time;SDE
3.8;XYZ;500000;6;New Delhi;Full Time;SDE
3.8;Paytm;100000;6;New Delhi;Full Time;SDE
3.8;Samsung Electronics;300000;6;New Delhi;Full Time;SDE
4.0;Zomato;2500000;6;New Delhi;Full Time;SDE
4.4;Microsoft;2400000;6;New Delhi;Full Time;SDE
4.1;Expedia Group;2500000;6;New Delhi;Full Time;SDE
3.8;Amazon;1000000;6;New Delhi;Full Time;SDE
4.1;Expedia Group;444000;6;New Delhi;Intern;SDE
4.0;FarEye;400000;5;New Delhi;Full Time;SDE
4.1;Park+ (India);700000;5;New Delhi;Full Time;SDE
4.0;FarEye;1300000;5;New Delhi;Full Time;SDE
3.6;Innovaccer;800000;5;New Delhi;Full Time;SDE
4.4;Pickrr Technologies;1300000;5;New Delhi;Full Time;SDE
4.1;Truminds Software Systems;200000;5;New Delhi;Full Time;SDE
4.5;Google;1100000;5;New Delhi;Intern;SDE
4.2;Nagarro;300000;5;New Delhi;Full Time;SDE
4.0;FarEye;200000;5;New Delhi;Full Time;SDE
4.3;Housing.com;900000;5;New Delhi;Full Time;SDE
3.3;Infosys;400000;5;New Delhi;Full Time;SDE
4.1;Accolite Digital;500000;5;New Delhi;Full Time;SDE
4.0;Zomato;1900000;5;New Delhi;Full Time;SDE
3.7;Sopra Steria;800000;5;New Delhi;Full Time;SDE
4.2;Bharti Airtel;100000;5;New Delhi;Full Time;SDE
3.3;Infosys;300000;5;New Delhi;Full Time;SDE
3.6;TSYS|Total System Services;500000;5;New Delhi;Full Time;SDE
3.3;WS Packaging Group;500000;5;New Delhi;Full Time;SDE
4.1;S&P Global;1100000;5;New Delhi;Full Time;SDE
3.9;Urban Company;1500000;4;New Delhi;Full Time;SDE
3.4;Rivigo;1300000;4;New Delhi;Full Time;SDE
3.9;1mg;1900000;4;New Delhi;Full Time;SDE
4.2;Times Internet;600000;4;New Delhi;Full Time;SDE
4.4;Microsoft;684000;4;New Delhi;Intern;SDE
4.1;Incedo;500000;4;New Delhi;Full Time;SDE
3.7;Optum;1000000;4;New Delhi;Full Time;SDE
4.1;Park+ (India);600000;4;New Delhi;Full Time;SDE
3.9;Publicis Sapient;500000;4;New Delhi;Full Time;SDE
3.4;BharatPe;600000;4;New Delhi;Full Time;SDE
3.8;Paytm;300000;4;New Delhi;Intern;SDE
4.0;GlobalLogic;300000;4;New Delhi;Full Time;SDE
3.8;Stanza Living;1000000;4;New Delhi;Full Time;SDE
3.6;magicpin;700000;4;New Delhi;Full Time;SDE
3.8;Mobikwik;300000;4;New Delhi;Full Time;SDE
4.1;Coforge;300000;4;New Delhi;Full Time;SDE
3.4;Rivigo;500000;4;New Delhi;Full Time;SDE
4.1;Expedia Group;1300000;4;New Delhi;Full Time;SDE
3.9;Amdocs;100000;4;New Delhi;Full Time;SDE
4.0;GlobalLogic;400000;4;New Delhi;Full Time;SDE
4.4;Microsoft;1400000;4;New Delhi;Full Time;SDE
4.0;FarEye;300000;4;New Delhi;Full Time;SDE
3.7;QA InfoTech;300000;4;New Delhi;Full Time;SDE
4.3;Snapdeal;700000;4;New Delhi;Full Time;SDE
4.4;Adobe;1500000;4;New Delhi;Full Time;SDE
3.9;Urban Company;3000000;4;New Delhi;Full Time;SDE
4.1;FreeCharge;2000000;4;New Delhi;Full Time;SDE
3.8;Cvent;700000;4;New Delhi;Full Time;SDE
4.1;Expedia Group;1300000;4;New Delhi;Full Time;SDE
4.2;Bharti Airtel;2100000;4;New Delhi;Full Time;SDE
3.3;Fiserv;600000;4;New Delhi;Full Time;SDE
3.9;Publicis Sapient;1200000;4;New Delhi;Full Time;SDE
3.9;Publicis Sapient;1200000;4;New Delhi;Full Time;SDE
4.1;Truminds Software Systems;600000;3;New Delhi;Full Time;SDE
4.2;Bharti Airtel;600000;3;New Delhi;Full Time;SDE
3.2;pooraa;360000;3;New Delhi;Full Time;SDE
3.1;Samsung R&D Institute India - Noida;900000;3;New Delhi;Full Time;SDE
4.3;Snapdeal;1000000;3;New Delhi;Full Time;SDE
4.0;Zomato;2200000;3;New Delhi;Full Time;SDE
3.3;ION Group;1000000;3;New Delhi;Full Time;SDE
5.0;AppDesk Services;396000;3;New Delhi;Full Time;SDE
3.9;Eshopbox Ecommerce;600000;3;New Delhi;Full Time;SDE
4.1;Spinny;600000;3;New Delhi;Full Time;SDE
4.4;Adobe;48000;3;New Delhi;Intern;SDE
3.4;DoubtNut;1100000;3;New Delhi;Full Time;SDE
4.2;Apple;100000;3;New Delhi;Full Time;SDE
3.4;Rivigo;1400000;3;New Delhi;Full Time;SDE
3.7;Delhivery;1000000;3;New Delhi;Full Time;SDE
3.5;UnifyCloud;400000;3;New Delhi;Full Time;SDE
3.4;BharatPe;312000;3;New Delhi;Intern;SDE
4.2;Tyroo Media;400000;3;New Delhi;Full Time;SDE
4.3;Snapdeal;900000;3;New Delhi;Full Time;SDE
3.3;Fiserv;300000;3;New Delhi;Full Time;SDE
3.8;LTI;420000;3;New Delhi;Full Time;SDE
3.8;Comviva;500000;3;New Delhi;Full Time;SDE
4.1;Accenture;500000;3;New Delhi;Full Time;SDE
4.0;Innostax Software Labs;400000;3;New Delhi;Full Time;SDE
3.7;HCL Technologies;300000;3;New Delhi;Full Time;SDE
3.9;Genpact;600000;3;New Delhi;Full Time;SDE
3.8;Amazon;372000;3;New Delhi;Full Time;SDE
3.7;WheelsEye Technology;900000;3;New Delhi;Full Time;SDE
3.9;1mg;1100000;3;New Delhi;Full Time;SDE
4.2;Delphix;2000000;3;New Delhi;Full Time;SDE
4.0;Ericsson-Worldwide;500000;3;New Delhi;Full Time;SDE
4.1;Nearbuy;2600000;3;New Delhi;Full Time;SDE
3.5;Landis+Gyr;1000000;3;New Delhi;Full Time;SDE
4.7;Indus OS;200000;3;New Delhi;Full Time;SDE
3.8;Wipro;348000;3;New Delhi;Full Time;SDE
3.7;Majid Al Futtaim Group;400000;3;New Delhi;Full Time;SDE
4.0;Goldman Sachs;1500000;3;New Delhi;Full Time;SDE
3.8;Mobikwik;600000;3;New Delhi;Full Time;SDE
3.9;1mg;200000;3;New Delhi;Full Time;SDE
3.9;ABCDEF;100000;3;New Delhi;Full Time;SDE
4.0;CARS24.com;600000;3;New Delhi;Full Time;SDE
4.1;Lenskart Solutions;500000;3;New Delhi;Full Time;SDE
4.5;Google;500000;3;New Delhi;Intern;SDE
4.5;Google;1600000;3;New Delhi;Full Time;SDE
3.4;OYO;1800000;3;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;700000;3;New Delhi;Full Time;SDE
3.8;Paytm;800000;3;New Delhi;Full Time;SDE
4.3;Snapdeal;200000;3;New Delhi;Full Time;SDE
4.3;Snapdeal;900000;3;New Delhi;Full Time;SDE
4.1;S&P Global;600000;3;New Delhi;Full Time;SDE
4.3;Snapdeal;900000;3;New Delhi;Full Time;SDE
4.2;Bharti Airtel;1000000;3;New Delhi;Full Time;SDE
4.3;Snapdeal;1000000;3;New Delhi;Full Time;SDE
3.8;Amazon;800000;3;New Delhi;Intern;SDE
4.0;Zomato;1400000;3;New Delhi;Full Time;SDE
4.1;Expedia Group;1200000;3;New Delhi;Full Time;SDE
3.6;Innovaccer;1100000;3;New Delhi;Full Time;SDE
3.8;Amazon;1400000;3;New Delhi;Full Time;SDE
4.1;Expedia Group;2600000;3;New Delhi;Full Time;SDE
1.0;Dangal Games;500000;2;New Delhi;Full Time;SDE
4.2;Synaptic (India);1400000;2;New Delhi;Full Time;SDE
4.0;Innostax Software Labs;360000;2;New Delhi;Full Time;SDE
4.4;Adobe;1300000;2;New Delhi;Full Time;SDE
4.0;Limeroad;1400000;2;New Delhi;Full Time;SDE
3.9;1mg;1000000;2;New Delhi;Full Time;SDE
3.8;Jabong.com;1000000;2;New Delhi;Full Time;SDE
4.4;GoBOLT;1000000;2;New Delhi;Full Time;SDE
5.0;AppDesk Services;700000;2;New Delhi;Full Time;SDE
3.9;Eshopbox Ecommerce;360000;2;New Delhi;Full Time;SDE
3.7;Sopra Steria;800000;2;New Delhi;Full Time;SDE
3.0;Clearwater Analytics;800000;2;New Delhi;Full Time;SDE
3.3;Fiserv;700000;2;New Delhi;Full Time;SDE
4.2;Bharti Airtel;1300000;2;New Delhi;Full Time;SDE
3.9;Urban Company;1600000;2;New Delhi;Full Time;SDE
3.3;Hotstar;2400000;2;New Delhi;Full Time;SDE
4.0;Zomato;468000;2;New Delhi;Intern;SDE
4.4;GoBOLT;600000;2;New Delhi;Full Time;SDE
4.1;Sprinklr;2900000;2;New Delhi;Full Time;SDE
4.4;Netomi;1000000;2;New Delhi;Full Time;SDE
4.0;Deloitte;240000;2;New Delhi;Intern;SDE
4.1;BlackRock;800000;2;New Delhi;Full Time;SDE
3.8;Anonymous Content;456000;2;New Delhi;Full Time;SDE
2.5;ION Trading;1100000;2;New Delhi;Full Time;SDE
3.8;Amazon;1000000;2;New Delhi;Full Time;SDE
4.1;HealthKart;700000;2;New Delhi;Full Time;SDE
3.5;Classplus;600000;2;New Delhi;Full Time;SDE
4.6;CoreValue Technologies;600000;2;New Delhi;Full Time;SDE
4.0;Hughes Systique;600000;2;New Delhi;Full Time;SDE
4.1;First Student;300000;2;New Delhi;Full Time;SDE
4.7;NVIDIA;2600000;2;New Delhi;Full Time;SDE
4.8;Primathon;600000;2;New Delhi;Full Time;SDE
4.0;FarEye;180000;2;New Delhi;Intern;SDE
4.2;Hike;1300000;2;New Delhi;Full Time;SDE
4.5;Sentieo;1600000;2;New Delhi;Full Time;SDE
3.9;Planet Spark;576000;2;New Delhi;Full Time;SDE
4.2;American Express;960000;2;New Delhi;Full Time;SDE
4.2;BlueStacks;1500000;2;New Delhi;Full Time;SDE
3.5;RxLogix Corporation;672000;2;New Delhi;Full Time;SDE
3.7;Optum;408000;2;New Delhi;Intern;SDE
4.4;TravClan;600000;2;New Delhi;Full Time;SDE
4.4;RTDService;700000;2;New Delhi;Full Time;SDE
4.0;adidas;800000;2;New Delhi;Full Time;SDE
3.8;XYZ;500000;2;New Delhi;Full Time;SDE
4.2;Knocial;400000;2;New Delhi;Full Time;SDE
4.1;Lenskart Solutions;348000;2;New Delhi;Full Time;SDE
2.8;SRI Delhi;804000;2;New Delhi;Full Time;SDE
3.7;Majid Al Futtaim Group;240000;2;New Delhi;Intern;SDE
3.6;NEC Corporation;500000;2;New Delhi;Full Time;SDE
3.8;Cvent;900000;2;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;400000;2;New Delhi;Intern;SDE
4.1;GreyOrange;900000;2;New Delhi;Full Time;SDE
3.9;Unified Healthcare Group;500000;2;New Delhi;Full Time;SDE
3.8;Rahul Infotech;600000;2;New Delhi;Full Time;SDE
4.6;Coding Blocks;600000;2;New Delhi;Full Time;SDE
3.7;AMIT;960000;2;New Delhi;Full Time;SDE
4.1;Expedia Group;420000;2;New Delhi;Intern;SDE
3.6;Shopclues;228000;2;New Delhi;Intern;SDE
4.2;Bharti Airtel;204000;2;New Delhi;Intern;SDE
4.0;AdmitKard;700000;2;New Delhi;Full Time;SDE
4.0;Limeroad;1200000;2;New Delhi;Full Time;SDE
3.7;Nucleus Software Exports;700000;2;New Delhi;Full Time;SDE
4.7;Mobcoder;288000;2;New Delhi;Full Time;SDE
3.1;Sarkari Naukari Guru;1100000;2;New Delhi;Full Time;SDE
3.8;Lumiq (India);600000;2;New Delhi;Full Time;SDE
3.9;Yes Bank;588000;2;New Delhi;Full Time;SDE
4.3;Dell Technologies;800000;2;New Delhi;Full Time;SDE
3.8;Anonymous;1000000;2;New Delhi;Full Time;SDE
4.0;Meesho;936000;2;New Delhi;Full Time;SDE
3.9;MyKaarma;1900000;2;New Delhi;Full Time;SDE
4.0;DONE by NONE;1200000;2;New Delhi;Full Time;SDE
3.8;Capgemini;300000;2;New Delhi;Full Time;SDE
3.4;Extramarks;1400000;2;New Delhi;Full Time;SDE
4.1;BYJU’S Exam Prep;800000;2;New Delhi;Full Time;SDE
4.1;Zupee;2300000;2;New Delhi;Full Time;SDE
4.3;Josh Technology Group;228000;2;New Delhi;Intern;SDE
3.8;Tower Research Capital LLC;3000000;2;New Delhi;Full Time;SDE
3.9;OLX Group;1700000;2;New Delhi;Full Time;SDE
4.3;Apisero;500000;2;New Delhi;Full Time;SDE
3.8;XYZ;100000;2;New Delhi;Full Time;SDE
3.8;Collegedunia;800000;2;New Delhi;Full Time;SDE
3.7;IndiaMART;800000;2;New Delhi;Full Time;SDE
4.0;Vehant Technologies;700000;2;New Delhi;Full Time;SDE
4.1;Siemens;500000;2;New Delhi;Full Time;SDE
3.9;Amdocs;600000;2;New Delhi;Full Time;SDE
3.8;Amazon;600000;2;New Delhi;Full Time;SDE
4.0;Nones;228000;2;New Delhi;Full Time;SDE
3.8;Mobikwik;288000;2;New Delhi;Intern;SDE
3.3;Infosys;300000;2;New Delhi;Full Time;SDE
3.7;SHL Global;300000;2;New Delhi;Full Time;SDE
2.8;Lumata;500000;2;New Delhi;Full Time;SDE
3.8;Wipro;400000;2;New Delhi;Full Time;SDE
4.6;Proptiger;1200000;2;New Delhi;Full Time;SDE
3.5;DXC Technology;684000;2;New Delhi;Full Time;SDE
3.3;Fiserv;800000;2;New Delhi;Full Time;SDE
3.7;REVE Systems;900000;2;New Delhi;Full Time;SDE
3.7;Optum;1600000;2;New Delhi;Full Time;SDE
4.5;Droom;1400000;2;New Delhi;Full Time;SDE
3.7;QA InfoTech;1100000;2;New Delhi;Full Time;SDE
3.8;NTT DATA;800000;2;New Delhi;Full Time;SDE
3.7;HCL Technologies;900000;2;New Delhi;Full Time;SDE
3.4;Newgen Software;600000;2;New Delhi;Full Time;SDE
3.9;Vichara Technologies;900000;2;New Delhi;Full Time;SDE
3.0;Clearwater Analytics;100000;2;New Delhi;Full Time;SDE
4.3;Housing.com;1500000;2;New Delhi;Full Time;SDE
4.0;Alcatel-Lucent;800000;2;New Delhi;Full Time;SDE
4.1;IBM;500000;2;New Delhi;Full Time;SDE
3.7;HCL;200000;2;New Delhi;Full Time;SDE
3.3;WS Packaging Group;324000;2;New Delhi;Intern;SDE
4.1;Incedo;168000;2;New Delhi;Full Time;SDE
3.8;PepCoding;500000;2;New Delhi;Full Time;SDE
4.0;TCS;500000;2;New Delhi;Full Time;SDE
4.1;Accolite Digital;800000;2;New Delhi;Full Time;SDE
4.1;Gemini Solutions;168000;2;New Delhi;Full Time;SDE
4.3;Dell Technologies;958848;2;New Delhi;Full Time;SDE
4.3;Birdeye;900000;2;New Delhi;Full Time;SDE
3.8;XYZ;684000;2;New Delhi;Full Time;SDE
3.6;Innovaccer;1300000;2;New Delhi;Full Time;SDE
3.9;EPAM Systems;800000;2;New Delhi;Full Time;SDE
3.9;Tata Consultancy Services;200000;2;New Delhi;Full Time;SDE
4.0;AdmitKard;360000;2;New Delhi;Full Time;SDE
3.9;Publicis Sapient;100000;2;New Delhi;Full Time;SDE
4.2;Times Internet;800000;2;New Delhi;Full Time;SDE
3.9;Shubham;800000;2;New Delhi;Full Time;SDE
3.1;Samsung R&D Institute India - Noida;2000000;2;New Delhi;Full Time;SDE
3.7;Nucleus Software Exports;200000;2;New Delhi;Full Time;SDE
4.0;BOLD;1300000;2;New Delhi;Full Time;SDE
4.5;Google;240768;2;New Delhi;Contractor;SDE
4.5;Google;300000;2;New Delhi;Full Time;SDE
3.8;XYZ;468000;2;New Delhi;Full Time;SDE
3.9;XYZ Tech;300000;2;New Delhi;Full Time;SDE
4.1;IBM;400000;2;New Delhi;Full Time;SDE
4.1;Lenskart Solutions;600000;2;New Delhi;Full Time;SDE
4.1;Sprinklr;600000;2;New Delhi;Full Time;SDE
3.9;Genpact;700000;2;New Delhi;Full Time;SDE
4.7;Emeryville Police Department;900000;2;New Delhi;Full Time;SDE
3.8;Samsung Electronics;800000;2;New Delhi;Full Time;SDE
4.3;Housing.com;2100000;2;New Delhi;Full Time;SDE
4.1;Lenskart Solutions;1400000;2;New Delhi;Full Time;SDE
4.9;Syfe;1900000;2;New Delhi;Full Time;SDE
3.9;Eshopbox Ecommerce;1000000;2;New Delhi;Full Time;SDE
4.0;HT Digital Streams;264000;2;New Delhi;Full Time;SDE
4.2;Bharti Airtel;1800000;2;New Delhi;Full Time;SDE
3.4;Rivigo;1800000;2;New Delhi;Full Time;SDE
3.3;Hotstar;2100000;2;New Delhi;Full Time;SDE
3.4;Centilytics;900000;2;New Delhi;Full Time;SDE
4.5;Yellow Class;700000;2;New Delhi;Full Time;SDE
4.2;Synaptic (India);2000000;2;New Delhi;Full Time;SDE
4.0;Risk Management Solutions;1300000;2;New Delhi;Full Time;SDE
3.8;Blinkit;2000000;2;New Delhi;Full Time;SDE
3.6;Innovaccer;3400000;2;New Delhi;Full Time;SDE
4.0;Zomato;3600000;2;New Delhi;Full Time;SDE
3.0;Clearwater Analytics;1700000;2;New Delhi;Full Time;SDE
3.8;Blinkit;2500000;2;New Delhi;Full Time;SDE
4.5;SplashLearn;500000;2;New Delhi;Full Time;SDE
3.3;Hotstar;2300000;2;New Delhi;Full Time;SDE
4.2;Bharti Airtel;100000;2;New Delhi;Full Time;SDE
3.6;TSYS|Total System Services;1500000;2;New Delhi;Full Time;SDE
4.1;Monotype;100000;2;New Delhi;Full Time;SDE
4.0;McGraw Hill;1400000;2;New Delhi;Full Time;SDE
4.4;Microsoft;1152000;2;New Delhi;Full Time;SDE
3.8;Paytm;1100000;2;New Delhi;Full Time;SDE
3.7;Delhivery;800000;2;New Delhi;Full Time;SDE
3.3;Fiserv;500000;2;New Delhi;Full Time;SDE
4.1;Expedia Group;1100000;2;New Delhi;Full Time;SDE
3.4;OYO;1100000;2;New Delhi;Full Time;SDE
3.8;Cvent;200000;2;New Delhi;Full Time;SDE
4.1;Monotype;100000;2;New Delhi;Full Time;SDE
4.1;FreeCharge;1600000;2;New Delhi;Full Time;SDE
3.6;Innovaccer;1300000;2;New Delhi;Full Time;SDE
4.1;Expedia Group;1100000;2;New Delhi;Full Time;SDE
4.2;Delphix;200000;2;New Delhi;Full Time;SDE
4.1;Expedia Group;5000000;2;New Delhi;Full Time;SDE
4.2;Hike;3300000;2;New Delhi;Full Time;SDE
4.2;Internshala;700000;2;New Delhi;Full Time;SDE
3.4;OYO;1000000;2;New Delhi;Full Time;SDE
3.7;QA InfoTech;312000;2;New Delhi;Full Time;SDE
3.8;Amazon;444000;1;New Delhi;Intern;SDE
4.5;SplashLearn;600000;1;New Delhi;Full Time;SDE
3.4;BharatPe;900000;1;New Delhi;Full Time;SDE
3.3;Hotstar;1600000;1;New Delhi;Full Time;SDE
4.0;TCS;576000;1;New Delhi;Full Time;SDE
3.9;Planet Spark;1200000;1;New Delhi;Full Time;SDE
3.7;Carrefour;1200000;1;New Delhi;Full Time;SDE
4.0;Risk Management Solutions;800000;1;New Delhi;Full Time;SDE
4.1;Credflow;600000;1;New Delhi;Full Time;SDE
4.7;Mobcoder;300000;1;New Delhi;Full Time;SDE
3.8;Rebel Foods (Formerly Faasos);900000;1;New Delhi;Full Time;SDE
3.9;ABC;1000000;1;New Delhi;Full Time;SDE
4.3;Junglee Games;400000;1;New Delhi;Full Time;SDE
3.9;Analytics Vidhya;600000;1;New Delhi;Full Time;SDE
3.6;Ás Formaturas;900000;1;New Delhi;Full Time;SDE
3.4;Rivigo;1500000;1;New Delhi;Full Time;SDE
5.0;RemoteState;500000;1;New Delhi;Full Time;SDE
4.1;HHHunt;800000;1;New Delhi;Full Time;SDE
4.4;Microsoft;1300000;1;New Delhi;Full Time;SDE
4.5;Belair Travel & Cargo;348000;1;New Delhi;Intern;SDE
4.1;Truminds Software Systems;144000;1;New Delhi;Intern;SDE
4.0;Cronycle;100000;1;New Delhi;Full Time;SDE
3.5;Amazon Prime Now;1600000;1;New Delhi;Full Time;SDE
4.6;Fynd;600000;1;New Delhi;Full Time;SDE
3.6;Innovaccer;492000;1;New Delhi;Intern;SDE
4.1;Chandler Macleod;1500000;1;New Delhi;Full Time;SDE
4.0;Treblo;792000;1;New Delhi;Full Time;SDE
3.4;myUpchar;792000;1;New Delhi;Full Time;SDE
4.7;RaRa Delivery;1100000;1;New Delhi;Full Time;SDE
3.8;Uolo Technology;900000;1;New Delhi;Full Time;SDE
3.7;WheelsEye Technology;1500000;1;New Delhi;Full Time;SDE
3.6;Karan;1200000;1;New Delhi;Full Time;SDE
3.9;Oracle;1200000;1;New Delhi;Full Time;SDE
4.1;Gemini Solutions;516000;1;New Delhi;Full Time;SDE
4.9;Syfe;1700000;1;New Delhi;Full Time;SDE
3.9;Ameyo;600000;1;New Delhi;Full Time;SDE
3.5;THB (India);600000;1;New Delhi;Full Time;SDE
4.0;Eightfold;2700000;1;New Delhi;Full Time;SDE
4.0;Walmart Global Tech;1100000;1;New Delhi;Full Time;SDE
3.8;Mobikwik;800000;1;New Delhi;Full Time;SDE
3.8;Amazon;1400000;1;New Delhi;Full Time;SDE
4.3;Logic Square Technologies;500000;1;New Delhi;Full Time;SDE
3.0;Lido;1000000;1;New Delhi;Full Time;SDE
3.9;ABCDEF;800000;1;New Delhi;Full Time;SDE
4.4;ShareChat;1700000;1;New Delhi;Full Time;SDE
3.9;Mohit Sharma;456000;1;New Delhi;Full Time;SDE
4.3;Josh Technology Group;1200000;1;New Delhi;Full Time;SDE
4.1;Accolite Digital;1400000;1;New Delhi;Full Time;SDE
3.7;Optum;1000000;1;New Delhi;Full Time;SDE
4.4;C2FO;1700000;1;New Delhi;Full Time;SDE
3.7;Baazi Games;800000;1;New Delhi;Full Time;SDE
3.9;KK;100000;1;New Delhi;Full Time;SDE
3.8;Anonymous Content;800000;1;New Delhi;Full Time;SDE
3.7;Rishab Apparel;1600000;1;New Delhi;Contractor;SDE
4.1;Adloid;800000;1;New Delhi;Full Time;SDE
4.5;ZestMoney;1400000;1;New Delhi;Full Time;SDE
4.4;Netomi;1000000;1;New Delhi;Full Time;SDE
4.0;Shipt;1500000;1;New Delhi;Full Time;SDE
3.8;Paytm;700000;1;New Delhi;Full Time;SDE
3.9;KPMG;900000;1;New Delhi;Full Time;SDE
4.4;Pickrr Technologies;1400000;1;New Delhi;Full Time;SDE
4.6;Upscale AI, Inc.;600000;1;New Delhi;Full Time;SDE
3.4;DoubtNut;1100000;1;New Delhi;Full Time;SDE
4.3;Anaconda;1300000;1;New Delhi;Full Time;SDE
4.5;O4S;1300000;1;New Delhi;Full Time;SDE
4.8;Indiagold;1000000;1;New Delhi;Full Time;SDE
4.1;FreeCharge;1600000;1;New Delhi;Full Time;SDE
4.1;Zunroof;600000;1;New Delhi;Full Time;SDE
4.4;Kalinga Institute of Industrial Technology;1500000;1;New Delhi;Full Time;SDE
4.2;Nagarro;500000;1;New Delhi;Full Time;SDE
4.1;Accenture;400000;1;New Delhi;Full Time;SDE
3.1;Indus Valley Partners;700000;1;New Delhi;Full Time;SDE
3.6;DP World;2200000;1;New Delhi;Full Time;SDE
3.9;Sumo Logic;1800000;1;New Delhi;Full Time;SDE
